date,province,region,ratio_tourist_stay,no_tourist_stay,no_tourist_all,no_tourist_thai,no_tourist_foreign,revenue_all,revenue_thai,revenue_foreign
2023-05-01,Phang Nga ,south,0.6487,76485,256881,103364,153517,1113010000,332450000,780560000
2023-05-01,Phuket ,south,0.7323000000000001,726575,886730,227217,659513,28381160000,1494610000,26886550000
2023-05-01,Ranong ,south,0.5428000000000001,41549,60307,58818,1489,125770000,121730000,4040000
2023-05-01,Surat Thani ,south,0.7044,420684,625135,375849,249286,4328840000,1825990000,2502850000
2023-05-01,Trang ,south,0.6587999999999999,81635,138526,134655,3871,422950000,411580000,11370000
2023-05-01,Narathiwat ,south,0.49950000000000006,26454,33931,19714,14217,76390000,34300000,42090000
2023-05-01,Pattani ,south,0.441,14250,27038,23123,3915,51000000,49320000,1680000
2023-05-01,Phatthalung ,south,0.6074,42284,115800,114325,1475,110990000,109710000,1280000
2023-05-01,Yala ,south,0.6364,71153,116450,69216,47234,247330000,115330000,132000000
2023-05-01,Songkhla ,south,0.6645,200532,387000,185684,201316,2113870000,973040000,1140830000
2023-05-01,Satun ,south,0.6159,88939,186020,170454,15566,747770000,696120000,51650000
2023-05-01,Chiang Rai ,north,0.6657,333476,472310,420618,51692,3433610000,2791190000,642420000
2023-05-01,Chiang Mai ,north,0.6872,544487,805788,592072,213716,6154290000,4071860000,2082430000
2023-05-01,Nan ,north,0.6783,93958,133089,131757,1332,362450000,354320000,8130000
2023-05-01,Phayao ,north,0.6034,40800,73321,70586,2735,168590000,159490000,9100000
2023-05-01,Phrae ,north,0.5825,46545,94688,93765,923,229580000,226950000,2630000
2023-05-01,Mae Hong Son ,north,0.3602,75095,86049,68762,17287,422870000,315190000,107680000
2023-05-01,Lampang ,north,0.5032,47527,108983,103898,5085,357580000,329880000,27700000
2023-05-01,Lamphun ,north,0.4874,18497,92836,87207,5629,135000000,121390000,13610000
2023-05-01,Kamphaeng Phet ,north,0.35479999999999995,32621,64463,62224,2239,128310000,123200000,5110000
2023-05-01,Tak ,north,0.6083,125711,177240,173149,4091,600690000,579930000,20760000
2023-05-01,Nakhon Sawan ,north,0.4802,82056,192560,191567,993,533640000,529600000,4040000
2023-05-01,Phichit ,north,0.4656,29217,60724,60589,135,113190000,112820000,370000
2023-05-01,Phitsanulok ,north,0.4769,122285,237169,226971,10198,658300000,625040000,33260000
2023-05-01,Phetchabun ,north,0.3604,148327,192437,188016,4421,666870000,648440000,18430000
2023-05-01,Sukhothai ,north,0.2651,42843,86843,73278,13565,227410000,181570000,45840000
2023-05-01,Uttaradit ,north,0.40740000000000004,47132,78613,78187,426,131720000,130520000,1200000
2023-05-01,Uthai Thani ,north,0.5167,28919,75464,75370,94,129830000,129620000,210000
2023-05-01,Kalasin ,east_northeast,0.5522,25795,73920,71892,2028,100690000,94230000,6460000
2023-05-01,Khon Kaen ,east_northeast,0.5571,153071,312441,304327,8114,835580000,813440000,22140000
2023-05-01,Nakhon Phanom ,east_northeast,0.7575,66170,178508,170885,7623,271620000,251120000,20500000
2023-05-01,Bueng Kan ,east_northeast,0.5085000000000001,31821,70607,68261,2346,97390000,92980000,4410000
2023-05-01,Maha Sarakham ,east_northeast,0.5072,24224,44306,43368,938,44590000,42430000,2160000
2023-05-01,Loei ,east_northeast,0.5324,86731,144068,141750,2318,309260000,300810000,8450000
2023-05-01,Sakon Nakhon ,east_northeast,0.4293,47857,121481,120480,1001,154940000,152340000,2600000
2023-05-01,Nong Khai ,east_northeast,0.6576000000000001,85474,257862,187649,70213,433320000,276000000,157320000
2023-05-01,Nong Bua Lamphu ,east_northeast,0.4072,8146,24753,24518,235,19410000,19190000,220000
2023-05-01,Udon Thani ,east_northeast,0.6329,132463,338075,260804,77271,761900000,496090000,265810000
2023-05-01,Chaiyaphum ,east_northeast,0.5019,58666,123680,123202,478,166140000,165040000,1100000
2023-05-01,Nakhon Ratchasima ,east_northeast,0.6214,352802,597080,587456,9624,1049320000,1019250000,30070000
2023-05-01,Buriram ,east_northeast,0.7016,136044,269897,267621,2276,546339999,540430000,5910000
2023-05-01,Mukdahan ,east_northeast,0.40869999999999995,32441,127571,118737,8834,186530000,165730000,20800000
2023-05-01,Yasothon ,east_northeast,0.42479999999999996,11010,43266,43113,153,43920000,43700000,220000
2023-05-01,Roi Et ,east_northeast,0.4313,26726,62383,61397,986,84490000,81980000,2510000
2023-05-01,Sisaket ,south,0.4054,23483,55256,54934,322,67970000,67270000,700000
2023-05-01,Surin ,east_northeast,0.46090000000000003,63277,87980,85666,2314,153390000,148980000,4410000
2023-05-01,Amnat Charoen ,east_northeast,0.3264,5457,18893,18447,446,21570000,20760000,810000
2023-05-01,Ubon Ratchathani ,east_northeast,0.4679,86815,207729,206159,1570,365810000,362340000,3470000
2023-06-01,Bangkok,central,0.7689,2591923,4530923,2380154,2150769,57046330000,11748870000,45297460000
2023-06-01,Kanchanaburi ,central,0.5667,258766,1123255,1098944,24311,2118920000,2042490000,76430000
2023-06-01,Nakhon Pathom ,central,0.4715,72214,286508,282335,4173,388560000,378120000,10440000
2023-06-01,Prachuap Khiri Khan ,central,0.6639,431788,829375,788519,40856,3019760000,2608200000,411560000
2023-06-01,Phetchaburi ,central,0.6185,302445,845755,834624,11131,2352140000,2305950000,46190000
2023-06-01,Ratchaburi ,central,0.5297999999999999,73812,189682,179856,9826,214410000,195160000,19250000
2023-06-01,Samut Prakan ,central,0.4717,76264,250509,176619,73890,356720000,240240000,116480000
2023-06-01,Samut Songkhram ,central,0.5479999999999999,57219,543151,529378,13773,515420000,496970000,18450000
2023-06-01,Samut Sakhon ,central,0.3932,28267,99334,98601,733,141060000,139480000,1580000
2023-06-01,Chainat ,central,0.4841,18425,86042,85507,535,122780000,122200000,580000
2023-06-01,Nonthaburi ,central,0.5886,83476,298440,281006,17434,405290000,379040000,26250000
2023-06-01,Pathum Thani ,central,0.49729999999999996,40059,248037,229278,18759,350900000,324840000,26060000
2023-06-01,Phra Nakhon Si Ayutthaya ,central,0.5390999999999999,76046,804279,682876,121403,1316639999,1064080000,252560000
2023-06-01,Lopburi ,central,0.511,62746,335876,334954,922,430080000,428640000,1440000
2023-06-01,Saraburi ,central,0.5522,80155,323575,320834,2741,531130000,526720000,4410000
2023-06-01,Sing Buri ,central,0.4278,13314,59228,58754,474,76700000,75720000,980000
2023-06-01,Suphan Buri ,central,0.5694,75991,549660,547199,2461,630060000,626400000,3660000
2023-06-01,Ang Thong ,central,0.4127,11572,84446,83779,667,103480000,102580000,900000
2023-06-01,Chanthaburi ,east,0.5554,97998,404189,402443,1746,1293390000,1289720000,3670000
2023-06-01,Chachoengsao ,east,0.34729999999999994,25551,433512,432119,1393,483260000,481860000,1400000
2023-06-01,Chonburi ,east,0.7433,1189666,1883499,1076202,807297,17793640000,7010180000,10783460000
2023-06-01,Trat ,east,0.4964,126150,142274,127663,14611,901490000,797930000,103560000
2023-06-01,Nakhon Nayok ,east,0.5652,85392,134243,133586,657,315490000,313410000,2080000
2023-06-01,Prachinburi ,east,0.4362,55629,108174,107889,285,294099999,293010000,1090000
2023-06-01,Rayong ,east,0.7413,260500,429348,364428,64920,1472600000,1284240000,188360000
2023-06-01,Sa Kaeo ,east,0.4152,34789,94877,93578,1299,297830000,294630000,3200000
2023-06-01,Krabi ,south,0.6401,141016,306508,170544,135964,2221290000,1575600000,645690000
2023-06-01,Chumphon ,south,0.547,87699,123610,122496,1114,314870000,312110000,2760000
2023-06-01,Nakhon Si Thammarat ,south,0.6769,183219,327845,323754,4091,727010000,716060000,10950000
2023-06-01,Phang Nga ,south,0.5885,67146,241758,90538,151220,1068340000,291880000,776460000
2023-06-01,Phuket ,south,0.7101999999999999,694762,855642,212453,643189,27637790000,1454450000,26183340000
2023-06-01,Ranong ,south,0.5134000000000001,38016,55651,54194,1457,116450000,112510000,3940000
2023-06-01,Surat Thani ,south,0.6919,399462,597912,351712,246200,4179830000,1707270000,2472560000
2023-06-01,Trang ,south,0.4596,54826,98380,95427,2953,298580000,289940000,8640000
2023-06-01,Narathiwat ,south,0.5323,27217,41406,24304,17102,92240000,42140000,50100000
2023-06-01,Pattani ,south,0.4685,14914,31263,26600,4663,58290000,56280000,2010000
2023-06-01,Phatthalung ,south,0.621,41843,117669,116029,1640,113060000,111630000,1430000
2023-06-01,Yala ,south,0.6686,72333,128687,77099,51588,281550000,136860000,144690000
2023-06-01,Songkhla ,south,0.6979000000000001,203854,416949,193311,223638,2265760000,1013140000,1252620000
2023-06-01,Satun ,south,0.5907,82584,174610,158032,16578,710350000,656600000,53750000
2023-06-01,Chiang Rai ,north,0.6079,295672,400315,350499,49816,2979149999,2356720000,622430000
2023-06-01,Chiang Mai ,north,0.6686,538043,715979,519301,196678,5602590000,3651740000,1950850000
2023-06-01,Nan ,north,0.6314,77798,108905,107834,1071,300909999,294280000,6630000
2023-06-01,Phayao ,north,0.5649000000000001,37570,65586,63152,2434,152550000,144360000,8189999
2023-06-01,Phrae ,north,0.5987,45574,91598,90718,880,223990000,221450000,2540000
2023-06-01,Mae Hong Son ,north,0.3906,80648,89583,71862,17721,443230000,332170000,111060000
2023-06-01,Lampang ,north,0.4855,47173,101583,96845,4738,339880000,313780000,26100000
2023-06-01,Lamphun ,north,0.47090000000000004,18390,90524,85374,5150,132680000,119930000,12750000
2023-06-01,Kamphaeng Phet ,north,0.32939999999999997,29981,60776,58641,2135,123640000,118700000,4940000
2023-06-01,Tak ,north,0.5740999999999999,115526,164057,160704,3353,564430000,547220000,17210000
2023-06-01,Nakhon Sawan ,north,0.4526,75094,177907,176931,976,498110000,494100000,4010000
2023-06-01,Phichit ,north,0.4561,27721,57901,57779,122,109650000,109310000,340000
2023-06-01,Phitsanulok ,north,0.46340000000000003,116587,224293,214550,9743,630760000,598560000,32200000
2023-06-01,Phetchabun ,north,0.36829999999999996,134994,169298,165830,3468,593510000,578900000,14610000
2023-06-01,Sukhothai ,north,0.25489999999999996,38786,80296,67534,12762,212880000,169010000,43870000
2023-06-01,Uttaradit ,north,0.4125,42664,69908,69588,320,119060000,118140000,920000
2023-06-01,Uthai Thani ,north,0.4963,26400,70323,70243,80,121870000,121680000,190000
2023-06-01,Kalasin ,east_northeast,0.5367999999999999,25133,68183,66260,1923,92680000,86620000,6060000
2023-06-01,Khon Kaen ,east_northeast,0.5304,143515,293408,285679,7729,760970000,740100000,20870000
2023-06-01,Nakhon Phanom ,east_northeast,0.787,68830,185269,177313,7956,286280000,264030000,22250000
2023-06-01,Bueng Kan ,east_northeast,0.5276,32741,72574,70312,2262,98290000,94060000,4230000
2023-06-01,Maha Sarakham ,east_northeast,0.48090000000000005,22722,35884,35049,835,42750000,40740000,2010000
2023-06-01,Loei ,east_northeast,0.7648,122621,260379,257782,2597,560370000,550760000,9610000
2023-06-01,Sakon Nakhon ,east_northeast,0.4169,46514,117920,116929,991,155360000,152800000,2560000
2023-06-01,Nong Khai ,east_northeast,0.6343,82590,248993,181357,67636,416840000,265820000,151020000
2023-06-01,Nong Bua Lamphu ,east_northeast,0.4354,8674,26280,26075,205,20960000,20770000,190000
2023-06-01,Udon Thani ,east_northeast,0.6191,127944,326731,250280,76451,740880000,478880000,262000000
2023-06-01,Chaiyaphum ,east_northeast,0.5334,61157,130208,129723,485,175570000,174450000,1120000
2023-06-01,Nakhon Ratchasima ,east_northeast,0.6003000000000001,332541,563763,554588,9175,982060000,953420000,28640000
2023-06-01,Buriram ,east_northeast,0.6738,128394,254708,252495,2213,504490000,498940000,5550000
2023-06-01,Mukdahan ,east_northeast,0.3962,32283,129133,120005,9128,187660000,165780000,21880000
2023-06-01,Yasothon ,east_northeast,0.4117,10695,48385,48225,160,44760000,44510000,250000
2023-06-01,Roi Et ,east_northeast,0.4146,25511,59561,58597,964,78830000,76380000,2450000
2023-06-01,Sisaket ,south,0.4409,26475,78079,77738,341,96030000,95280000,750000
2023-06-01,Surin ,east_northeast,0.45289999999999997,61308,85330,83084,2246,147149999,142950000,4200000
2023-06-01,Amnat Charoen ,east_northeast,0.3091,5268,18285,17852,433,20720000,19950000,770000
2023-06-01,Ubon Ratchathani ,east_northeast,0.45799999999999996,83088,199351,197825,1526,347770000,344450000,3320000
2023-07-01,Bangkok,central,0.7804000000000001,2693375,4634035,2462967,2171068,59404640000,12330850000,47073790000
2023-07-01,Kanchanaburi ,central,0.6053999999999999,264874,1140366,1116534,23832,2184529999,2108540000,75990000
2023-07-01,Nakhon Pathom ,central,0.4536,67249,277738,274305,3433,354930000,346000000,8930000
2023-07-01,Prachuap Khiri Khan ,central,0.6834,443311,844130,799965,44165,3114899999,2670430000,444470000
2023-07-01,Phetchaburi ,central,0.6426999999999999,312095,861856,849235,12621,2426460000,2374480000,51980000
2023-07-01,Ratchaburi ,central,0.5181,72474,186731,178859,7872,209540000,193820000,15720000
2023-07-01,Samut Prakan ,central,0.4936,82182,252850,182920,69930,363130000,251880000,111250000
2023-07-01,Samut Songkhram ,central,0.5642,61395,537181,523995,13186,506620000,488810000,17810000
2023-07-01,Samut Sakhon ,central,0.43189999999999995,32142,103468,102811,657,148390000,146960000,1430000
2023-07-01,Chainat ,central,0.5078,19822,92374,91782,592,132840000,132180000,660000
2023-07-01,Nonthaburi ,central,0.5957,87314,312312,295366,16946,421380000,395540000,25840000
2023-07-01,Pathum Thani ,central,0.4999,41634,245458,227298,18160,348159999,322380000,25780000
2023-07-01,Phra Nakhon Si Ayutthaya ,central,0.5684,80728,817435,688886,128549,1340699999,1076620000,264080000
2023-07-01,Lopburi ,central,0.47509999999999997,58516,326280,325500,780,409670000,408400000,1270000
2023-07-01,Saraburi ,central,0.5027,75143,329659,327108,2551,554600000,550400000,4200000
2023-07-01,Sing Buri ,central,0.4797,15395,63823,63302,521,83060000,81980000,1080000
2023-07-01,Suphan Buri ,central,0.5261,68164,530159,528189,1970,611100000,608080000,3020000
2023-07-01,Ang Thong ,central,0.4454,12330,88512,87847,665,109540000,108650000,890000
2023-07-01,Chanthaburi ,east,0.5271,96122,374851,373552,1299,1197050000,1194420000,2630000
2023-07-01,Chachoengsao ,east,0.3746,27475,456729,455077,1652,510730000,509060000,1670000
2023-07-01,Chonburi ,east,0.7887000000000001,1260591,1956748,1123518,833230,18334150000,7263980000,11070170000
2023-07-01,Trat ,east,0.4796,125916,139008,117522,21486,872880000,723440000,149440000
2023-07-01,Nakhon Nayok ,east,0.6018,91843,157555,156715,840,374990000,372340000,2650000
2023-07-01,Prachinburi ,east,0.42369999999999997,55448,103876,103639,237,279950000,279070000,880000
2023-07-01,Rayong ,east,0.757,262816,435637,369272,66365,1498430000,1303190000,195240000
2023-07-01,Sa Kaeo ,east,0.4299,36238,99510,98082,1428,304729999,301140000,3590000
2023-07-01,Krabi ,south,0.6192,140968,299634,170202,129432,2159340000,1571870000,587470000
2023-07-01,Chumphon ,south,0.5534,92227,132556,130603,1953,335470000,330590000,4880000
2023-07-01,Nakhon Si Thammarat ,south,0.6842,191374,345817,341344,4473,770470000,758900000,11570000
2023-07-01,Phang Nga ,south,0.5686,67023,238471,89420,149051,1062630000,290900000,771730000
2023-07-01,Phuket ,south,0.731,738877,922065,265628,656437,28024020000,1767880000,26256140000
2023-07-01,Ranong ,south,0.4976,36989,54346,52946,1400,114100000,110460000,3640000
2023-07-01,Surat Thani ,south,0.7014,418637,627620,377763,249857,4521170000,2031000000,2490170000
2023-07-01,Trang ,south,0.46619999999999995,57501,102834,99152,3682,307710000,297460000,10250000
2023-07-01,Narathiwat ,south,0.562,29718,52259,27445,24814,123420000,49110000,74310000
2023-07-01,Pattani ,south,0.4851,15959,38671,30761,7910,65200000,61950000,3250000
2023-07-01,Phatthalung ,south,0.627,43653,121412,119160,2252,116490000,114780000,1710000
2023-07-01,Yala ,south,0.7012,78379,141048,86118,54930,300740000,151980000,148760000
2023-07-01,Songkhla ,south,0.6773,203020,363438,189521,173917,1938940000,958640000,980300000
2023-07-01,Satun ,south,0.581,82469,169987,153663,16324,687250000,633600000,53650000
2023-07-01,Chiang Rai ,north,0.6103999999999999,303309,418354,364171,54183,3144730000,2463870000,680860000
2023-07-01,Chiang Mai ,north,0.6970999999999999,569424,780496,569501,210995,6155740000,4046560000,2109180000
2023-07-01,Nan ,north,0.6489,77184,112898,111764,1134,308440000,301320000,7120000
2023-07-01,Phayao ,north,0.523,33649,68585,66205,2380,160590000,152470000,8119999
2023-07-01,Phrae ,north,0.5574,40423,92413,91476,937,230460000,227700000,2760000
2023-07-01,Mae Hong Son ,north,0.4428,80240,91183,71318,19865,458830000,332800000,126030000
2023-07-01,Lampang ,north,0.5439,51317,117925,112459,5466,388210000,357740000,30470000
2023-07-01,Lamphun ,north,0.4986,19357,107693,102106,5587,161360000,147230000,14130000
2023-07-01,Kamphaeng Phet ,north,0.3172,29807,62593,60544,2049,128880000,124040000,4840000
2023-07-01,Tak ,north,0.5867,119665,170301,166856,3445,576490000,558600000,17890000
2023-07-01,Nakhon Sawan ,north,0.4692,77604,181210,180149,1061,515500000,511060000,4440000
2023-07-01,Phichit ,north,0.4379,27517,59721,59604,117,114680000,114350000,330000
2023-07-01,Phitsanulok ,north,0.49060000000000004,121744,234560,223829,10731,669330000,633240000,36090000
2023-07-01,Phetchabun ,north,0.4129,143644,179774,176110,3664,637870000,622290000,15580000
2023-07-01,Sukhothai ,north,0.3094,42174,85504,71412,14092,230410000,181260000,49150000
2023-07-01,Uttaradit ,north,0.4326,44278,76714,76360,354,132790000,131750000,1040000
2023-07-01,Uthai Thani ,north,0.5019,26882,76908,76823,85,129030000,128820000,210000
2023-07-01,Kalasin ,east_northeast,0.5126,24437,68052,66154,1898,92040000,86120000,5920000
2023-07-01,Khon Kaen ,east_northeast,0.5444,149993,309290,301061,8229,814920000,792260000,22660000
2023-07-01,Nakhon Phanom ,east_northeast,0.7935,70602,193910,185582,8328,305720000,282110000,23610000
2023-07-01,Bueng Kan ,east_northeast,0.5387,33727,74670,72333,2337,101550000,97150000,4400000
2023-07-01,Maha Sarakham ,east_northeast,0.4979,23764,38705,37851,854,46130000,44070000,2060000
2023-07-01,Loei ,east_northeast,0.6909000000000001,112863,190768,188169,2599,410500000,400800000,9700000
2023-07-01,Sakon Nakhon ,east_northeast,0.4629,48674,129782,128761,1021,181650000,178990000,2660000
